generation,best_fitness,average_fitness,optimal_solution
0,258124,9284.59,0
1,322700,29145.6,0
2,332763,50758.8,0
3,332763,94586.7,0
4,338139,143318,0
5,344447,189258,0
6,344447,248030,0
7,351506,274433,0
8,353185,302177,0
9,353701,318188,0
10,353701,320698,0
11,356486,329037,0
12,359559,331056,0
13,363376,332430,0
14,363376,334698,0
15,366919,341085,0
16,366919,342641,0
17,368647,344958,0
18,368752,346574,0
19,368752,347962,0
20,370008,355323,0
21,371260,357154,0
22,371260,356554,0
23,372715,358878,0
24,372715,361415,0
25,372715,364207,0
26,373967,363882,0
27,373967,364779,0
28,373967,367220,0
29,373967,370796,0
30,373967,372267,0
31,373967,373076,0
32,373967,373722,0
33,373967,373926,0
34,373967,373967,0
35,373967,373967,0
36,373967,373967,0
37,373967,373967,0
38,373967,373967,0
39,373967,373967,0
40,373967,373967,0
41,373967,373967,0
42,373967,373967,0
43,373967,373967,0
44,373967,373967,0
45,373967,373967,0
46,373967,373967,0
47,373967,373967,0
48,373967,373967,0
49,373967,373967,0
50,373967,373967,0
51,373967,373967,0
52,373967,373967,0
53,373967,373967,0
54,373967,373967,0
55,373967,373967,0
56,373967,373967,0
57,373967,373967,0
58,373967,373967,0
59,373967,373967,0
60,373967,373967,0
61,373967,373967,0
62,373967,373967,0
63,373967,373967,0
64,373967,373967,0
65,373967,373967,0
66,373967,373967,0
67,373967,373967,0
68,373967,373967,0
69,373967,373967,0
70,373967,373967,0
71,373967,373967,0
72,373967,373967,0
73,373967,373967,0
74,373967,373967,0
75,373967,373967,0
76,373967,373967,0
77,373967,373967,0
78,373967,373967,0
79,373967,373967,0
80,373967,373967,0
81,373967,373967,0
82,373967,373967,0
83,373967,373967,0
84,373967,373967,0
85,373967,373967,0
86,373967,373967,0
87,373967,373967,0
88,373967,373967,0
89,373967,373967,0
90,373967,373967,0
91,373967,373967,0
92,373967,373967,0
93,373967,373967,0
94,373967,373967,0
95,373967,373967,0
96,373967,373967,0
97,373967,373967,0
98,373967,373967,0
99,373967,373967,0
