generation,best_fitness,average_fitness,optimal_solution
0,-1,-1,0
1,-1,-1,0
2,-1,-1,0
3,-1,-1,0
4,-1,109.298,0
5,55148,534.182,0
6,56471,1391.29,0
7,56471,1930.57,0
8,59107,2959.67,0
9,59107,5437.8,0
10,60437,6977.25,0
11,60944,11075.2,0
12,62267,14576.9,0
13,63412,19883.2,0
14,63412,24086.3,0
15,63438,26889,0
16,63438,28373.1,0
17,63438,30465.1,0
18,64036,28602.5,0
19,65408,30368,0
20,65408,27929,0
21,65408,30206,0
22,65408,32840.6,0
23,65408,32654.9,0
24,65408,35722.3,0
25,65490,33290.2,0
26,65490,30907.6,0
27,65667,32991,0
28,65667,29043.8,0
29,65667,32367.5,0
30,66251,34172.1,0
31,66251,33433,0
32,66251,33044,0
33,66251,33363.3,0
34,66251,29267.4,0
35,66251,30616,0
36,66251,31244.4,0
37,66251,32328.1,0
38,66251,31525,0
39,66251,30380.2,0
40,66251,31773.3,0
41,66251,32999.4,0
42,66251,32571.3,0
43,66251,31786.2,0
44,66251,32521.3,0
45,66251,34288,0
46,66251,36282.4,0
47,66251,32440.8,0
48,66251,33521.6,0
49,66251,32986.5,0
