generation,best_fitness,average_fitness,optimal_solution
0,107,17.866,107
1,107,29.436,107
2,107,38.644,107
3,107,41.372,107
4,107,50.992,107
5,107,56.34,107
6,107,62.89,107
7,107,82.398,107
8,107,98.336,107
9,107,105.712,107
10,107,107,107
11,107,107,107
12,107,107,107
13,107,107,107
14,107,107,107
15,107,107,107
16,107,107,107
17,107,107,107
18,107,107,107
19,107,107,107
20,107,107,107
21,107,107,107
22,107,107,107
