generation,best_fitness,average_fitness,optimal_solution
0,-1,128.734,0
1,25339,128.734,0
2,25339,377.12,0
3,25382,1181.82,0
4,29688,2907.3,0
5,30942,5391.08,0
6,32033,8808.69,0
7,32535,12876.3,0
8,32535,14890.1,0
9,32921,17183.1,0
10,35197,18215.7,0
11,35197,19950.6,0
12,36658,21880.9,0
13,37321,19231.3,0
14,38132,20517.7,0
15,38770,24053.2,0
16,39161,24430.9,0
17,39459,22745.3,0
18,39459,27059.3,0
19,39459,31852.3,0
20,39459,34871.8,0
21,39459,36082.2,0
22,39459,37672.1,0
23,39459,38376.4,0
24,39459,38696.2,0
25,39459,39035.6,0
26,39459,39213.5,0
27,39459,39061,0
28,39459,39369.7,0
29,39459,39454.6,0
30,39459,39459,0
31,39459,39459,0
32,39459,39459,0
33,39459,39459,0
34,39459,39459,0
35,39459,39459,0
36,39459,39459,0
37,39459,39459,0
38,39459,39459,0
39,39459,39459,0
40,39459,39459,0
41,39459,39459,0
42,39459,39459,0
43,39459,39459,0
44,39459,39459,0
45,39459,39459,0
46,39459,39459,0
47,39459,39459,0
48,39459,39459,0
49,39459,39459,0
50,39459,39459,0
51,39459,39459,0
52,39459,39459,0
53,39459,39459,0
54,39459,39459,0
55,39459,39459,0
56,39459,39459,0
57,39459,39459,0
58,39459,39459,0
59,39459,39459,0
60,39459,39459,0
61,39459,39459,0
62,39459,39459,0
63,39459,39459,0
64,39459,39459,0
65,39459,39459,0
66,39459,39459,0
67,39459,39459,0
68,39459,39459,0
69,39459,39459,0
70,39459,39459,0
71,39459,39459,0
72,39459,39459,0
73,39459,39459,0
74,39459,39459,0
75,39459,39459,0
76,39459,39459,0
77,39459,39459,0
78,39459,39459,0
79,39459,39459,0
80,39459,39459,0
81,39459,39459,0
82,39459,39459,0
83,39459,39459,0
84,39459,39459,0
85,39459,39459,0
86,39459,39459,0
87,39459,39459,0
88,39459,39459,0
89,39459,39459,0
