generation,best_fitness,average_fitness,optimal_solution
0,-1,-1,0
1,-1,-1,0
2,-1,-1,0
3,-1,155.453,0
4,62729,311.419,0
5,65480,324.079,0
6,65480,369.112,0
7,65480,598.077,0
8,65480,767.748,0
9,65480,882.147,0
10,65480,844.31,0
11,65480,1286.35,0
12,65480,1671.13,0
13,65480,2129.91,0
14,65480,2884.34,0
15,71169,4267.42,0
16,71169,5729.14,0
17,71169,7832.96,0
18,71169,11474.3,0
19,71169,15083.1,0
20,71169,17875.2,0
21,71605,20011.3,0
22,71605,21402.3,0
23,71605,21406.5,0
24,71605,22483.1,0
25,71605,22128.6,0
26,72380,22013.1,0
27,72380,24053.6,0
28,72380,24440.8,0
29,72380,24441.8,0
30,72380,23377.1,0
31,72380,24031,0
32,72380,23375.1,0
33,72380,23501.2,0
34,72380,24653,0
35,72380,23676.3,0
36,72380,23578.8,0
37,72380,24551.1,0
38,72380,23035,0
39,72380,22630.2,0
40,72380,23402,0
41,72380,23440.3,0
42,72380,21966.4,0
43,72468,23399.2,0
44,72468,23921.1,0
45,72468,25635.4,0
46,73522,24110.8,0
47,73522,23372.3,0
48,73522,21890.3,0
49,73522,23269.2,0
50,73522,23625.1,0
51,73522,23373.4,0
52,75043,24594,0
53,75043,24608.5,0
54,75043,24436.8,0
55,75043,23449.9,0
56,75043,24738.9,0
57,75043,24286.3,0
58,75857,23305.9,0
59,75857,25892.3,0
60,75857,25626,0
61,75857,23453,0
62,75857,23793.1,0
63,75857,24651.2,0
64,75857,24719.3,0
65,75857,24320,0
66,75857,22556.7,0
67,75857,23156.8,0
68,76594,21426.6,0
69,76594,22773,0
70,79119,23132.9,0
71,79119,23621.5,0
72,79119,24552.1,0
73,79119,22458.5,0
74,79119,22333,0
75,79119,21313.3,0
76,79119,20628.7,0
77,79119,19640.5,0
78,79119,21371.1,0
79,82148,21999.1,0
80,82148,21611.4,0
81,82148,21870.2,0
82,82148,22491.8,0
83,82148,21820.2,0
84,82148,21332.7,0
85,82148,23690,0
86,82148,23609.9,0
87,82148,22214.3,0
88,82148,22097.7,0
89,82148,20961.6,0
90,82148,21462.9,0
91,82148,20476.5,0
92,82148,21293.4,0
93,82148,21183.9,0
94,82148,20445.5,0
95,82148,20004.6,0
96,82148,20400.1,0
97,82148,20619.2,0
98,82148,22864.5,0
99,82148,21583.1,0
100,82148,21541.9,0
101,82148,20884,0
102,82148,19954.8,0
103,82148,19361.9,0
104,82148,20298.5,0
105,82148,18640.4,0
106,82148,17741.4,0
107,82148,18672.9,0
108,82148,16455,0
109,82148,17116,0
110,82148,18165.5,0
111,82148,18035.6,0
112,82148,18538.2,0
113,82148,17047.9,0
114,82148,17182.8,0
115,82148,18282.7,0
116,82148,17870.3,0
117,82148,19025.1,0
118,82148,19835.2,0
119,82148,18565.5,0
120,82148,18701.8,0
121,82148,18723.3,0
122,82148,17802,0
123,82148,17908.3,0
124,82148,17265.9,0
125,82148,17142.6,0
126,82148,17445.7,0
127,82148,17471,0
128,82148,19401,0
129,82148,18277.2,0
130,82148,19136.7,0
131,82148,18068.4,0
132,82148,18685.7,0
133,82148,18594.6,0
134,82148,19879.2,0
135,82148,18991.9,0
136,82148,19757.4,0
137,82148,18865.2,0
138,82148,19519.4,0
139,82148,20501.4,0
140,82148,19525,0
141,82148,18755.1,0
142,82148,19093.5,0
143,82148,17915.3,0
144,82148,18737.8,0
145,82148,18998.6,0
146,82148,18544.1,0
147,82148,16413.7,0
148,82148,16608.1,0
149,82148,16751.4,0
150,82148,17489.7,0
151,82148,16806.2,0
152,82148,16596.3,0
153,82148,16788.6,0
154,82148,17306.9,0
155,82148,18896.4,0
156,82148,16002.8,0
157,82148,16726.5,0
158,82148,17912.8,0
159,82148,17478.7,0
160,82148,17803,0
161,82148,17738.2,0
162,82148,17862.5,0
163,82148,17561.2,0
164,82148,18079.6,0
165,82148,16845.6,0
166,82148,18060.3,0
167,82148,17655,0
168,82148,18136.1,0
169,82148,17326.4,0
170,82148,17067.1,0
171,82148,17819.8,0
172,82148,15578.6,0
173,82148,14982.3,0
174,82148,15390.7,0
175,82148,15689.9,0
176,82148,16560.8,0
177,82148,16068.6,0
178,82148,16849.2,0
179,82148,18395.7,0
180,82148,18697.5,0
181,82148,17719.1,0
182,82148,18036.9,0
183,82148,17262.8,0
184,82148,14899.1,0
185,82148,15080.5,0
186,82148,15118.8,0
187,82148,16114.6,0
188,82148,16077.1,0
189,82148,16674.8,0
190,82148,17665.8,0
191,82148,16775.1,0
192,82148,17646.7,0
193,82148,16854.5,0
194,82148,17194.4,0
195,82148,15848.6,0
196,82148,16783,0
197,82148,16326.9,0
198,82148,16452.6,0
199,82148,16235.7,0
