generation,best_fitness,average_fitness,optimal_solution
0,55827,31798.3,55827
1,55827,34182.1,55827
2,55827,35996,55827
3,55827,37402,55827
4,55827,38700.2,55827
5,55827,39862.1,55827
6,55827,40165.4,55827
7,55827,41545.8,55827
8,55827,42280.2,55827
9,55827,43284.1,55827
10,55827,44452.9,55827
11,55827,47474.8,55827
12,55827,50948.9,55827
13,55827,54318.8,55827
14,55827,55532.3,55827
15,55827,55778.7,55827
16,55827,55827,55827
17,55827,55827,55827
18,55827,55827,55827
19,55827,55827,55827
20,55827,55827,55827
