generation,best_fitness,average_fitness,optimal_solution
0,69,6.416,69
1,69,8.598,69
2,69,10.112,69
3,69,10.89,69
4,69,9.426,69
5,69,10.596,69
6,69,10.842,69
7,69,13.916,69
8,69,15.154,69
9,69,15.76,69
10,69,15.196,69
11,69,18.754,69
12,69,23.372,69
13,69,27.886,69
14,69,26.418,69
15,69,23.822,69
16,69,26.09,69
17,69,28.146,69
18,69,28.42,69
19,69,30.804,69
20,69,31.238,69
21,69,38.65,69
22,69,52.572,69
23,69,60.628,69
24,69,64.66,69
25,69,66.34,69
26,69,68.02,69
27,69,67.74,69
28,69,68.86,69
29,69,69,69
30,69,69,69
