generation,best_fitness,average_fitness,optimal_solution
0,42,21.596,42
1,42,24.678,42
2,42,25.68,42
3,42,26.856,42
4,42,27.556,42
5,42,27.836,42
6,42,27.974,42
7,42,28.63,42
8,42,29.528,42
9,42,31.598,42
10,42,33.958,42
11,42,39.13,42
12,42,40.97,42
13,42,40.906,42
14,42,41.178,42
15,42,41.478,42
16,42,41.008,42
17,42,41.166,42
18,42,41.264,42
19,42,41.32,42
20,42,41.062,42
21,42,41.378,42
22,42,41.26,42
23,42,40.882,42
24,42,41.05,42
25,42,41.288,42
26,42,41.072,42
27,42,41.154,42
28,42,41.108,42
29,42,41.152,42
30,42,41.626,42
31,42,41.324,42
32,42,41.078,42
33,42,41.166,42
34,42,41.504,42
35,42,41.198,42
36,42,41.156,42
37,42,41.45,42
38,42,41.596,42
39,42,41.016,42
40,42,41.514,42
41,42,41.47,42
42,42,41.27,42
43,42,41.326,42
44,42,41.128,42
45,42,41.47,42
46,42,41.302,42
47,42,41.386,42
48,42,41.046,42
49,42,41.124,42
50,42,40.832,42
51,42,41.146,42
52,42,40.716,42
53,42,41.206,42
54,42,41.826,42
55,42,41.434,42
56,42,41.094,42
57,42,41.458,42
58,42,41.438,42
59,42,41.472,42
60,42,41.318,42
61,42,41.466,42
62,42,41.35,42
63,42,41.248,42
64,42,41.232,42
65,42,41.518,42
66,42,41.414,42
67,42,41.858,42
68,42,41.746,42
69,42,41.822,42
70,42,41.388,42
71,42,41.582,42
72,42,41.496,42
73,42,41.57,42
74,42,41.514,42
75,42,41.586,42
76,42,41.348,42
77,42,41.346,42
78,42,41.664,42
79,42,41.62,42
80,42,41.786,42
81,42,41.784,42
82,42,41.584,42
83,42,41.484,42
84,42,41.436,42
85,42,41.536,42
86,42,41.544,42
87,42,41.734,42
88,42,41.726,42
89,42,41.53,42
90,42,41.598,42
91,42,41.652,42
92,42,41.564,42
