generation,best_fitness,average_fitness,optimal_solution
0,110729,90624.7,115943
1,115943,98783.2,115943
2,115943,102635,115943
3,115943,105679,115943
4,115943,107796,115943
5,115943,110693,115943
6,115943,112716,115943
7,115943,114094,115943
8,115943,114974,115943
9,115943,115513,115943
10,115943,115894,115943
11,115943,115943,115943
12,115943,115943,115943
13,115943,115943,115943
14,115943,115943,115943
15,115943,115943,115943
16,115943,115943,115943
17,115943,115943,115943
18,115943,115943,115943
19,115943,115943,115943
20,115943,115943,115943
