generation,best_fitness,average_fitness,optimal_solution
0,134973,100289,134973
1,134973,107335,134973
2,134973,112571,134973
3,134973,116796,134973
4,134973,121799,134973
5,134973,125576,134973
6,134973,128983,134973
7,134973,131674,134973
8,134973,133430,134973
9,134973,134542,134973
10,134973,134951,134973
11,134973,134973,134973
12,134973,134973,134973
13,134973,134973,134973
14,134973,134973,134973
15,134973,134973,134973
16,134973,134973,134973
17,134973,134973,134973
18,134973,134973,134973
19,134973,134973,134973
20,134973,134973,134973
