generation,best_fitness,average_fitness,optimal_solution
0,49038,28948.4,52859
1,49233,31379.2,52859
2,52859,33958.7,52859
3,52859,36009.8,52859
4,52859,38145,52859
5,52859,40030.7,52859
6,52859,43019,52859
7,52859,45108.3,52859
8,52859,47129.7,52859
9,52859,48891.4,52859
10,52859,50517.4,52859
11,52859,52267,52859
12,52859,52818.7,52859
13,52859,52859,52859
14,52859,52859,52859
15,52859,52859,52859
16,52859,52859,52859
17,52859,52859,52859
18,52859,52859,52859
19,52859,52859,52859
20,52859,52859,52859
