generation,best_fitness,average_fitness,optimal_solution
0,17468,3518.89,0
1,17468,6086.66,0
2,17468,8433.76,0
3,17468,9703.85,0
4,17468,10531.4,0
5,17565,10681,0
6,17565,11040.8,0
7,17648,11592.9,0
8,17648,12061.2,0
9,18358,12416.6,0
10,18358,12473.3,0
11,18358,13361.8,0
12,18968,14305.2,0
13,18968,15150,0
14,18968,15633.7,0
15,18968,15458.7,0
16,18968,15778.4,0
17,18968,15074.5,0
18,18972,14675.1,0
19,18972,14798.2,0
20,19270,14188.6,0
21,19270,14098.6,0
22,19270,13396.3,0
23,19270,13513.3,0
24,19509,14162,0
25,19509,12821.7,0
26,19509,13152.4,0
27,19509,13529.4,0
28,19509,14269.7,0
29,19509,14825.2,0
30,19509,16381.6,0
31,19509,18002.1,0
32,19509,18892,0
33,19509,19121.2,0
34,19509,19404.2,0
35,19509,19412.4,0
36,19509,19509,0
37,19509,19509,0
38,19509,19509,0
39,19509,19509,0
40,19509,19509,0
