generation,best_fitness,average_fitness,optimal_solution
0,-1,158.108,0
1,39781,158.108,0
2,39781,375.574,0
3,40213,374.616,0
4,40213,537.168,0
5,42606,990.56,0
6,42606,847.874,0
7,42606,1673.76,0
8,42606,1991.19,0
9,42606,2679.88,0
10,42606,3106.35,0
11,42606,3955.72,0
12,42606,5740.35,0
13,42878,9028.37,0
14,42878,11519.1,0
15,44282,14115.5,0
16,44282,17677.8,0
17,44282,23161.9,0
18,44389,25812,0
19,44389,30357.4,0
20,44389,32539.1,0
21,44563,35178.4,0
22,45787,36781.3,0
23,46117,39799.9,0
24,46117,40739.7,0
25,46160,42053.3,0
26,46550,42202.7,0
27,46550,43930.9,0
28,46550,44412.9,0
29,46550,45034.3,0
30,46550,45360,0
31,46550,45934,0
32,46550,46234.7,0
33,46550,46163.7,0
34,46550,46253.5,0
35,46550,46250.6,0
36,46550,46539.7,0
37,46550,46546.6,0
38,46550,46550,0
39,46550,46550,0
40,46550,46550,0
