generation,best_fitness,average_fitness,optimal_solution
0,109,4.288,109
1,109,7.116,109
2,109,7.794,109
3,109,11.134,109
4,109,13.114,109
5,109,13.446,109
6,109,16.75,109
7,109,15.924,109
8,109,17.67,109
9,109,16.494,109
10,109,15.52,109
11,109,22.64,109
12,109,36.036,109
13,109,54.034,109
14,109,72.438,109
15,109,87.768,109
16,109,99.772,109
17,109,103.868,109
18,109,105.26,109
19,109,107.68,109
20,109,108.78,109
21,109,108.982,109
22,109,109,109
23,109,109,109
24,109,109,109
25,109,109,109
26,109,109,109
27,109,109,109
28,109,109,109
29,109,109,109
30,109,109,109
