generation,best_fitness,average_fitness,optimal_solution
0,38270,9898.28,0
1,42043,16862.8,0
2,42476,22022.2,0
3,42476,23991.1,0
4,42476,24874.9,0
5,42476,26208.1,0
6,46365,25278.4,0
7,46365,26932.5,0
8,46365,26433.4,0
9,46365,26257.3,0
10,46365,27192.9,0
11,46365,28219.3,0
12,46365,28039.3,0
13,48873,28794.1,0
14,48873,27814.5,0
15,48873,26774.3,0
16,48873,26760.4,0
17,48873,27568.4,0
18,48873,26929.1,0
19,48873,27503,0
20,48873,26968.1,0
21,48873,30361.7,0
22,48873,33352.3,0
23,48873,40937.2,0
24,48873,44753.5,0
25,48873,45396.6,0
26,48873,47447.1,0
27,48873,48477.5,0
28,48873,48458.6,0
29,48873,48736.7,0
30,48873,48873,0
