generation,best_fitness,average_fitness,optimal_solution
0,50515,29147.7,51064
1,50515,32386.8,51064
2,50515,34776,51064
3,50515,37550.1,51064
4,50515,39960.7,51064
5,50515,41980.6,51064
6,50515,43881.5,51064
7,50515,45510.6,51064
8,50515,46701,51064
9,50515,47582.8,51064
10,50515,48632.1,51064
11,50515,50068.9,51064
12,50515,50472,51064
13,50515,50515,51064
14,50515,50515,51064
15,50515,50515,51064
16,50515,50515,51064
17,50515,50515,51064
18,50515,50515,51064
19,50515,50515,51064
20,50515,50515,51064
