generation,best_fitness,average_fitness,optimal_solution
0,69,12.016,69
1,69,15.95,69
2,69,19.34,69
3,69,20.67,69
4,69,21.726,69
5,69,23.534,69
6,69,23.676,69
7,69,23.486,69
8,69,23.61,69
9,69,23.878,69
10,69,24,69
11,69,25.438,69
12,69,24.8,69
13,69,25.51,69
14,69,24.944,69
15,69,25.856,69
16,69,26.474,69
17,69,26.034,69
18,69,23.864,69
19,69,23.186,69
20,69,24.398,69
21,69,24.586,69
22,69,25.488,69
23,69,26.48,69
24,69,34.12,69
25,69,44.824,69
26,69,56.52,69
27,69,63.642,69
28,69,66.078,69
29,69,68.352,69
30,69,68.72,69
31,69,68.86,69
32,69,68.86,69
33,69,69,69
34,69,69,69
35,69,69,69
36,69,69,69
37,69,69,69
38,69,69,69
39,69,69,69
40,69,69,69
