generation,best_fitness,average_fitness,optimal_solution
0,54,31.294,54
1,54,38.446,54
2,54,39.864,54
3,54,44.004,54
4,54,45.35,54
5,54,47.498,54
6,54,50.884,54
7,54,52.642,54
8,54,53.528,54
9,54,53.554,54
10,54,53.93,54
11,54,53.836,54
12,54,53.954,54
13,54,53.984,54
14,54,53.954,54
15,54,53.748,54
16,54,53.824,54
17,54,53.77,54
18,54,53.948,54
19,54,53.984,54
20,54,53.978,54
21,54,53.882,54
22,54,53.862,54
23,54,53.868,54
24,54,53.946,54
25,54,53.99,54
26,54,53.986,54
27,54,53.986,54
28,54,53.984,54
29,54,53.738,54
30,54,53.748,54
