generation,best_fitness,average_fitness,optimal_solution
0,16308,5072.81,0
1,17501,8541.3,0
2,17506,10640.3,0
3,17506,12834.6,0
4,17865,13458.1,0
5,17865,14292.2,0
6,17865,14881.6,0
7,18099,15523.1,0
8,18099,15657.3,0
9,18237,15993.2,0
10,18237,16222.8,0
11,18299,16860.3,0
12,18299,17221.2,0
13,18299,17611.1,0
14,18591,17826.6,0
15,18591,17883.6,0
16,18591,18221.1,0
17,18591,18423.2,0
18,18591,18535.5,0
19,18591,18551.6,0
20,18591,18546.2,0
21,18591,18581.7,0
22,18591,18591,0
23,18591,18591,0
24,18591,18591,0
25,18591,18591,0
26,18591,18591,0
27,18591,18591,0
28,18591,18591,0
29,18591,18591,0
30,18591,18591,0
