generation,best_fitness,average_fitness,optimal_solution
0,83,13.742,83
1,83,19.924,83
2,83,25.45,83
3,83,26.866,83
4,83,28.038,83
5,83,28.59,83
6,83,29.97,83
7,83,31.262,83
8,83,31.512,83
9,83,31.304,83
10,83,30.898,83
11,83,31.554,83
12,83,34.424,83
13,83,34.026,83
14,83,35.812,83
15,83,34.408,83
16,83,34.588,83
17,83,36.096,83
18,83,42.274,83
19,83,48.944,83
20,83,61.362,83
21,83,74.838,83
22,83,79.796,83
23,83,82.278,83
24,83,82.832,83
25,83,82.832,83
26,83,83,83
27,83,83,83
28,83,83,83
29,83,83,83
30,83,83,83
