generation,best_fitness,average_fitness,optimal_solution
0,-1,6624.41,0
1,419701,1637.4,0
2,419701,3854.9,0
3,419701,6902.72,0
4,419701,23271.3,0
5,423489,33655,0
6,423489,48703.7,0
7,425299,62330.9,0
8,436990,75638.1,0
9,436990,98706.5,0
10,442286,108234,0
11,442286,156636,0
12,442286,230088,0
13,442286,289988,0
14,444742,324807,0
15,453455,372616,0
16,460239,390496,0
17,469569,412711,0
18,469569,423890,0
19,472629,433117,0
20,474285,439831,0
21,475847,442985,0
22,480470,463440,0
23,480470,463387,0
24,480470,471118,0
25,480470,473296,0
26,480470,476588,0
27,480470,479134,0
28,480470,480359,0
29,480470,480470,0
30,480470,480470,0
