generation,best_fitness,average_fitness,optimal_solution
0,69868,43773.1,69868
1,69868,51178.3,69868
2,69868,54744.3,69868
3,69868,58411.2,69868
4,69868,60648.7,69868
5,69868,63971.1,69868
6,69868,66117.2,69868
7,69868,67696.5,69868
8,69868,68796.9,69868
9,69868,69597.2,69868
10,69868,69839.7,69868
11,69868,69868,69868
12,69868,69868,69868
13,69868,69868,69868
14,69868,69868,69868
15,69868,69868,69868
16,69868,69868,69868
17,69868,69868,69868
18,69868,69868,69868
19,69868,69868,69868
20,69868,69868,69868
