generation,best_fitness,average_fitness,optimal_solution
0,105,9.322,105
1,105,12.856,105
2,105,13.506,105
3,105,14.75,105
4,105,17.69,105
5,105,17.312,105
6,105,18.084,105
7,105,18.754,105
8,105,19.342,105
9,105,22.496,105
10,105,20.488,105
11,105,25.006,105
12,105,27.114,105
13,105,32.318,105
14,105,42.658,105
15,105,47.41,105
16,105,59.316,105
17,105,72.28,105
18,105,86.276,105
19,105,95.476,105
20,105,102.102,105
21,105,104.152,105
22,105,104.576,105
23,105,104.788,105
24,105,105,105
25,105,105,105
26,105,105,105
27,105,105,105
28,105,105,105
29,105,105,105
30,105,105,105
