generation,best_fitness,average_fitness,optimal_solution
0,10913,3811.38,0
1,11661,6806.12,0
2,11661,8610.52,0
3,11661,9510.55,0
4,11843,9875.85,0
5,11843,10323.9,0
6,11843,10679.8,0
7,11843,10726,0
8,12072,10925.4,0
9,12072,11033.6,0
10,12072,11321,0
11,12072,11435.5,0
12,12072,11660.6,0
13,12094,11949,0
14,12138,12050.4,0
15,12138,12042.5,0
16,12138,12011.7,0
17,12138,12024.2,0
18,12138,12066.9,0
19,12160,12039.3,0
20,12160,11983.1,0
21,12160,11894.3,0
22,12160,12004.7,0
23,12160,12060.8,0
24,12160,12133.3,0
25,12160,12135,0
26,12160,12157.2,0
27,12160,12160,0
28,12160,12160,0
29,12160,12160,0
30,12160,12160,0
