generation,best_fitness,average_fitness,optimal_solution
0,11868,3678.56,0
1,12693,5760.7,0
2,12965,7985.53,0
3,13010,9139.26,0
4,13010,10270.9,0
5,13076,11184.4,0
6,13187,11337.6,0
7,13187,11632.1,0
8,13333,11947.4,0
9,13333,12138.6,0
10,13601,12246.3,0
11,13601,12724,0
12,13786,12842.7,0
13,13786,13116.5,0
14,13803,13271.7,0
15,13803,13445.8,0
16,13878,13595.3,0
17,13958,13712.2,0
18,13958,13802.1,0
19,13958,13839.1,0
20,14033,13836.4,0
21,14033,13842,0
22,14033,13981.3,0
23,14033,14032.5,0
24,14033,14033,0
25,14033,14033,0
26,14033,14033,0
27,14033,14033,0
28,14033,14033,0
29,14033,14033,0
30,14033,14033,0
