generation,best_fitness,average_fitness,optimal_solution
0,16095,7121.74,0
1,16095,9518.84,0
2,17740,10799.2,0
3,17988,11431,0
4,17988,11856.8,0
5,17988,12429.2,0
6,18838,12910.6,0
7,19178,13245.6,0
8,19178,13590.2,0
9,19530,13727.9,0
10,19530,13839.4,0
11,19530,14724.4,0
12,19656,15603.1,0
13,19858,15939.7,0
14,21643,16261.3,0
15,21643,16652.4,0
16,21835,16960,0
17,21835,17663.3,0
18,21835,18509,0
19,21835,19596.7,0
20,21835,20867.7,0
21,21835,21599.2,0
22,21835,21695.2,0
23,21835,21828.4,0
24,21835,21835,0
25,21835,21835,0
26,21835,21835,0
27,21835,21835,0
28,21835,21835,0
29,21835,21835,0
30,21835,21835,0
