generation,best_fitness,average_fitness,optimal_solution
0,1721,317.658,0
1,2141,583.654,0
2,2172,823.714,0
3,2172,995.746,0
4,2212,1176.39,0
5,2236,1267.11,0
6,2241,1359.08,0
7,2241,1372.7,0
8,2241,1377.89,0
9,2356,1413.36,0
10,2387,1394.78,0
11,2387,1528.82,0
12,2387,1586.5,0
13,2387,1658.72,0
14,2387,1725.27,0
15,2452,1856.79,0
16,2452,2024.54,0
17,2504,2133.91,0
18,2504,2204.66,0
19,2504,2307.03,0
20,2504,2356,0
21,2504,2332.68,0
22,2504,2225.57,0
23,2504,2207.26,0
24,2504,2160.9,0
25,2504,2065.81,0
26,2504,2188.96,0
27,2504,2316.81,0
28,2504,2409.65,0
29,2504,2469.74,0
30,2504,2474.5,0
31,2504,2495.61,0
32,2504,2498.73,0
33,2504,2503.85,0
34,2504,2504,0
35,2504,2504,0
36,2504,2504,0
37,2504,2504,0
38,2504,2504,0
39,2504,2504,0
40,2504,2504,0
