generation,best_fitness,average_fitness,optimal_solution
0,25476,5273.68,0
1,28013,10941.7,0
2,28465,14675.6,0
3,28465,18530.6,0
4,28465,20289.1,0
5,28465,22382.7,0
6,28651,23607.6,0
7,29076,24283.4,0
8,29353,25182.3,0
9,29353,26258,0
10,29460,26140,0
11,29460,27675.4,0
12,29747,28115.4,0
13,29747,28398.7,0
14,29747,28984.8,0
15,29747,29334.8,0
16,29747,29401.6,0
17,29747,29528.8,0
18,29747,29486.8,0
19,29747,29647.6,0
20,29747,29656,0
21,29747,29552.9,0
22,29747,29737.2,0
23,29747,29745.2,0
24,29747,29742.5,0
25,29747,29745.2,0
26,29747,29745.2,0
27,29747,29747,0
28,29747,29746.1,0
29,29747,29740.9,0
30,29747,29684.8,0
31,29747,29745.8,0
32,29747,29746.1,0
33,29747,29743.2,0
34,29747,29745.2,0
35,29747,29686.6,0
36,29747,29732.5,0
37,29747,29747,0
38,29747,29744.3,0
39,29747,29747,0
40,29747,29744.3,0
41,29747,29746.1,0
42,29747,29746.1,0
43,29747,29741.3,0
44,29747,29620.7,0
45,29747,29729.1,0
46,29747,29742.7,0
47,29747,29745.2,0
48,29747,29739.4,0
49,29747,29746.1,0
50,29747,29747,0
