generation,best_fitness,average_fitness,optimal_solution
0,94107,73852.9,98680
1,97918,78772,98680
2,97918,81749.2,98680
3,97918,85170.7,98680
4,98680,87424.8,98680
5,98680,90226.5,98680
6,98680,92146.7,98680
7,98680,94358.8,98680
8,98680,95984.4,98680
9,98680,97320.1,98680
10,98680,98216.8,98680
11,98680,98636.5,98680
12,98680,98680,98680
13,98680,98680,98680
14,98680,98680,98680
15,98680,98680,98680
16,98680,98680,98680
17,98680,98680,98680
18,98680,98680,98680
19,98680,98680,98680
20,98680,98680,98680
