generation,best_fitness,average_fitness,optimal_solution
0,18416,9140.01,0
1,18416,10960.3,0
2,19544,11695.2,0
3,19544,12316,0
4,19544,12442.6,0
5,19544,13099.9,0
6,19544,13203.4,0
7,20222,13789.4,0
8,20222,14036.2,0
9,20222,14324.3,0
10,20222,14354.2,0
11,20222,15336.8,0
12,20705,15793.7,0
13,20705,16435,0
14,20882,16669.3,0
15,21111,17410.9,0
16,21295,17753.9,0
17,22163,17955.4,0
18,22163,18529.1,0
19,22163,19126.7,0
20,22163,19693.7,0
21,22163,19837.6,0
22,22163,19672.2,0
23,22163,20035.1,0
24,22393,20301.6,0
25,22393,19773.6,0
26,22393,18597.4,0
27,22393,18934.7,0
28,22393,19598,0
29,22393,20033.2,0
30,22393,19776.3,0
31,22393,19929.1,0
32,22393,19130.8,0
33,22393,18708.6,0
34,22393,19254.8,0
35,22393,20594.6,0
36,22393,21979.1,0
37,22393,22275.1,0
38,22393,22365.6,0
39,22393,22390.6,0
40,22393,22393,0
