generation,best_fitness,average_fitness,optimal_solution
0,100346,55128.6,100346
1,100346,59011.1,100346
2,100346,60671.7,100346
3,100346,64541,100346
4,100346,68755.7,100346
5,100346,73446.4,100346
6,100346,78446.7,100346
7,100346,84463.6,100346
8,100346,89787.2,100346
9,100346,93858.9,100346
10,100346,96688,100346
11,100346,99778.4,100346
12,100346,100195,100346
13,100346,100304,100346
14,100346,100346,100346
15,100346,100346,100346
16,100346,100346,100346
17,100346,100346,100346
18,100346,100346,100346
19,100346,100346,100346
20,100346,100346,100346
