generation,best_fitness,average_fitness,optimal_solution
0,18920,3163.39,0
1,18920,5185.88,0
2,21024,6174,0
3,21024,6745.99,0
4,21073,7685.66,0
5,21073,7788.84,0
6,21073,8599.6,0
7,21073,8780.06,0
8,21073,8478.4,0
9,21073,8377.04,0
10,21073,8672.23,0
11,21073,9288.26,0
12,21073,9277.28,0
13,21073,9487.46,0
14,21293,10211.3,0
15,21293,10431.3,0
16,22095,10640.1,0
17,22095,10636.3,0
18,22095,10859.8,0
19,22095,11691.4,0
20,22095,11753.7,0
21,22744,13068,0
22,22744,13946,0
23,22744,14966.2,0
24,22744,16152.6,0
25,22744,17397.7,0
26,22744,18864.7,0
27,23188,19796.2,0
28,23188,20541.3,0
29,23188,20832.8,0
30,23188,20008.8,0
31,23188,19243.8,0
32,23188,18100.5,0
33,23188,16499.5,0
34,23188,13801.6,0
35,23188,13100.6,0
36,23188,13676.5,0
37,23188,15473,0
38,23188,18547.2,0
39,23188,20636.7,0
40,23188,21038.5,0
41,23188,21458.5,0
42,23188,21760,0
43,23188,22018.4,0
44,23188,22421.2,0
45,23188,22499.6,0
46,23188,22917.7,0
47,23188,23184.1,0
48,23188,23167.7,0
49,23188,23188,0
50,23188,23188,0
