generation,best_fitness,average_fitness,optimal_solution
0,93,7.824,93
1,93,9.494,93
2,93,12.606,93
3,93,14.498,93
4,93,15.016,93
5,93,14.79,93
6,93,13.67,93
7,93,14.474,93
8,93,14.528,93
9,93,15.09,93
10,93,14.908,93
11,93,20.016,93
12,93,24.27,93
13,93,25.392,93
14,93,32.244,93
15,93,40.076,93
16,93,50.702,93
17,93,67.75,93
18,93,78.918,93
19,93,85.868,93
20,93,89.24,93
21,93,89.992,93
22,93,91.872,93
23,93,92.812,93
24,93,93,93
25,93,93,93
26,93,93,93
27,93,93,93
28,93,93,93
29,93,93,93
30,93,93,93
