generation,best_fitness,average_fitness,optimal_solution
0,39629,31672.9,41039
1,39629,33554.5,41039
2,41039,34641.5,41039
3,41039,35336.8,41039
4,41039,36048.7,41039
5,41039,36779.8,41039
6,41039,37410.5,41039
7,41039,38061,41039
8,41039,38685.9,41039
9,41039,39243.1,41039
10,41039,39881.8,41039
11,41039,40748.3,41039
12,41039,41014.8,41039
13,41039,41034.3,41039
14,41039,41039,41039
15,41039,41039,41039
16,41039,41039,41039
17,41039,41039,41039
18,41039,41039,41039
19,41039,41039,41039
20,41039,41039,41039
