generation,best_fitness,average_fitness,optimal_solution
0,17075,9577.81,17075
1,17075,10397.2,17075
2,17075,11248,17075
3,17075,11754.7,17075
4,17075,12351.4,17075
5,17075,12802.5,17075
6,17075,13405.8,17075
7,17075,13652,17075
8,17075,13928.7,17075
9,17075,14048.5,17075
10,17075,14462.6,17075
11,17075,15245.5,17075
12,17075,15823,17075
13,17075,16627,17075
14,17075,17026,17075
15,17075,17072.3,17075
16,17075,17075,17075
17,17075,17075,17075
18,17075,17075,17075
19,17075,17075,17075
20,17075,17075,17075
