generation,best_fitness,average_fitness,optimal_solution
0,10801,879.832,0
1,12233,1954.23,0
2,12318,2820.56,0
3,12419,3536.07,0
4,12507,4530.37,0
5,13423,5741.16,0
6,15005,6192.28,0
7,15005,6902.46,0
8,15005,7164.97,0
9,15005,7621.13,0
10,15005,8477.41,0
11,15005,9313.04,0
12,15686,10578.2,0
13,15686,11365.3,0
14,15742,12892.1,0
15,15742,13539.9,0
16,15742,14824.7,0
17,15742,15214.4,0
18,15742,15521.7,0
19,15742,15687.3,0
20,15742,15709.2,0
21,15742,15741.7,0
22,15742,15742,0
23,15742,15742,0
24,15742,15742,0
25,15742,15742,0
26,15742,15742,0
27,15742,15742,0
28,15742,15742,0
29,15742,15742,0
30,15742,15742,0
