generation,best_fitness,average_fitness,optimal_solution
0,25632,2356.66,0
1,30880,5841.09,0
2,36273,9443.86,0
3,36273,11765.1,0
4,36273,14160.3,0
5,36273,16662.3,0
6,36273,18311.6,0
7,36273,19821,0
8,36273,20175.5,0
9,36273,19919.5,0
10,37452,21359.4,0
11,37452,21837.9,0
12,37452,24046.3,0
13,37725,25946,0
14,39631,26309.6,0
15,43521,28775.3,0
16,43521,28796.6,0
17,43521,29804.1,0
18,43521,30313.8,0
19,43521,29770.2,0
20,43521,31363.3,0
21,43521,33528.7,0
22,43521,34785.5,0
23,43521,37701,0
24,43521,40215.1,0
25,43521,41932.6,0
26,43521,42136.4,0
27,43521,41514.1,0
28,43521,41543.8,0
29,43521,42018.3,0
30,43521,42389,0
31,43521,42076.6,0
32,43521,42345,0
33,43521,42887.3,0
34,43521,42976.1,0
35,43521,42997.7,0
36,43521,43115,0
37,43521,43081,0
38,43521,43193.7,0
39,43521,43115.2,0
40,43521,43128.2,0
41,43521,43024.4,0
42,43521,43257.2,0
43,43521,43265.3,0
44,43521,43130.2,0
45,43521,43498.9,0
46,43521,43521,0
47,43521,43521,0
48,43521,43521,0
49,43521,43521,0
50,43521,43521,0
