generation,best_fitness,average_fitness,optimal_solution
0,32826,22640.6,33265
1,32826,24706.2,33265
2,32826,26148.3,33265
3,33265,26961.6,33265
4,33265,27674.5,33265
5,33265,28621.2,33265
6,33265,29423.2,33265
7,33265,29986.4,33265
8,33265,30359.7,33265
9,33265,30802.7,33265
10,33265,31088.1,33265
11,33265,31622,33265
12,33265,31915.6,33265
13,33265,31891.9,33265
14,33265,32437.4,33265
15,33265,33138.4,33265
16,33265,33257.6,33265
17,33265,33265,33265
18,33265,33265,33265
19,33265,33265,33265
20,33265,33265,33265
