generation,best_fitness,average_fitness,optimal_solution
0,87,9.572,87
1,87,13.504,87
2,87,12.93,87
3,87,13.902,87
4,87,14.704,87
5,87,14.956,87
6,87,16.708,87
7,87,15.43,87
8,87,16.968,87
9,87,19.126,87
10,87,20.862,87
11,87,27.074,87
12,87,35.92,87
13,87,43.66,87
14,87,53.464,87
15,87,67.868,87
16,87,77.174,87
17,87,82.952,87
18,87,84.138,87
19,87,85.592,87
20,87,86.648,87
21,87,86.824,87
22,87,86.824,87
23,87,86.648,87
24,87,86.602,87
25,87,86.824,87
26,87,87,87
27,87,87,87
28,87,87,87
29,87,87,87
30,87,87,87
