generation,best_fitness,average_fitness,optimal_solution
0,99907,80163.8,104346
1,104346,86815.2,104346
2,104346,90366.1,104346
3,104346,93442.4,104346
4,104346,95899.1,104346
5,104346,98346.7,104346
6,104346,100594,104346
7,104346,102173,104346
8,104346,103398,104346
9,104346,104147,104346
10,104346,104306,104346
11,104346,104346,104346
12,104346,104346,104346
13,104346,104346,104346
14,104346,104346,104346
15,104346,104346,104346
16,104346,104346,104346
17,104346,104346,104346
18,104346,104346,104346
19,104346,104346,104346
20,104346,104346,104346
