generation,best_fitness,average_fitness,optimal_solution
0,100,8.068,100
1,100,11.644,100
2,100,14.68,100
3,100,18.808,100
4,100,20.912,100
5,100,18.382,100
6,100,17.546,100
7,100,18.79,100
8,100,17.978,100
9,100,18.672,100
10,100,21.664,100
11,100,31.376,100
12,100,44.47,100
13,100,61.856,100
14,100,76.926,100
15,100,87.958,100
16,100,95.144,100
17,100,98.38,100
18,100,98.786,100
19,100,99.392,100
20,100,99.796,100
21,100,100,100
22,100,100,100
23,100,100,100
24,100,100,100
25,100,100,100
26,100,100,100
27,100,100,100
28,100,100,100
29,100,100,100
30,100,100,100
