generation,best_fitness,average_fitness,optimal_solution
0,95929,51579.8,95929
1,95929,54590.7,95929
2,95929,57339.5,95929
3,95929,60098.3,95929
4,95929,63291.7,95929
5,95929,65141.2,95929
6,95929,65846.3,95929
7,95929,67039.4,95929
8,95929,68983.8,95929
9,95929,70946.8,95929
10,95929,72551.5,95929
11,95929,76333.2,95929
12,95929,75554.1,95929
13,95929,77870.8,95929
14,95929,86526.6,95929
15,95929,93846.3,95929
16,95929,95564.3,95929
17,95929,95849.7,95929
18,95929,95929,95929
19,95929,95929,95929
20,95929,95929,95929
