generation,best_fitness,average_fitness,optimal_solution
0,-1,273.6,0
1,37891,217.152,0
2,37891,216.984,0
3,37891,511.214,0
4,38210,713.402,0
5,38210,1275.94,0
6,38210,1272,0
7,38210,2325.91,0
8,38217,1556.17,0
9,40200,2082.42,0
10,40200,2217.39,0
11,40200,3061.81,0
12,40200,4398.55,0
13,40200,5956.92,0
14,40200,8707.82,0
15,40985,10804.6,0
16,40985,13277,0
17,40985,17412.2,0
18,40985,20576.8,0
19,40985,25405.6,0
20,41650,27775.2,0
21,41650,31175.4,0
22,42260,34208.7,0
23,42677,35161.5,0
24,42677,35810.5,0
25,42677,37256.1,0
26,42677,39155.3,0
27,42677,40203.7,0
28,42677,41786,0
29,42677,42305.2,0
30,42677,42576.6,0
31,42677,42671.4,0
32,42677,42677,0
33,42677,42677,0
34,42677,42677,0
35,42677,42677,0
36,42677,42677,0
37,42677,42677,0
38,42677,42677,0
39,42677,42677,0
40,42677,42677,0
