generation,best_fitness,average_fitness,optimal_solution
0,280256,97590.5,0
1,280256,170601,0
2,283354,217084,0
3,284692,244433,0
4,290505,255163,0
5,290505,263147,0
6,290745,266349,0
7,292088,274624,0
8,293248,277029,0
9,293324,279696,0
10,293324,283593,0
11,295081,287211,0
12,295081,291991,0
13,295946,293418,0
14,297539,294898,0
15,297539,295839,0
16,297539,296499,0
17,297779,296739,0
18,297779,297463,0
19,297779,297633,0
20,297779,297757,0
21,297779,297779,0
22,297779,297779,0
23,297779,297779,0
24,297779,297779,0
25,297779,297779,0
26,297779,297779,0
27,297779,297779,0
28,297779,297779,0
29,297779,297779,0
30,297779,297779,0
