generation,best_fitness,average_fitness,optimal_solution
0,21636,15971,22633
1,21636,17650.1,22633
2,22633,18585.8,22633
3,22633,19157.6,22633
4,22633,19833.2,22633
5,22633,20316.2,22633
6,22633,20718,22633
7,22633,21000.2,22633
8,22633,21389.3,22633
9,22633,21723.1,22633
10,22633,22112.9,22633
11,22633,22552.3,22633
12,22633,22631,22633
13,22633,22633,22633
14,22633,22633,22633
15,22633,22633,22633
16,22633,22633,22633
17,22633,22633,22633
18,22633,22633,22633
19,22633,22633,22633
20,22633,22633,22633
