generation,best_fitness,average_fitness,optimal_solution
0,119,10.954,119
1,119,14.148,119
2,119,10.954,119
3,119,14.132,119
4,119,21.532,119
5,119,22.75,119
6,119,23.146,119
7,119,26.468,119
8,119,30.662,119
9,119,35.818,119
10,119,40.358,119
11,119,53.632,119
12,119,73.172,119
13,119,84.382,119
14,119,98.206,119
15,119,107.722,119
16,119,111.248,119
17,119,116.546,119
18,119,117.99,119
19,119,118.486,119
20,119,118.52,119
21,119,119,119
22,119,119,119
23,119,119,119
24,119,119,119
25,119,119,119
26,119,119,119
27,119,119,119
28,119,119,119
29,119,119,119
30,119,119,119
