generation,best_fitness,average_fitness,optimal_solution
0,111722,74166.4,111722
1,111722,87340.3,111722
2,111722,92009,111722
3,111722,96472,111722
4,111722,99403.6,111722
5,111722,103125,111722
6,111722,106216,111722
7,111722,108576,111722
8,111722,110088,111722
9,111722,111168,111722
10,111722,111640,111722
11,111722,111722,111722
12,111722,111722,111722
13,111722,111722,111722
14,111722,111722,111722
15,111722,111722,111722
16,111722,111722,111722
17,111722,111722,111722
18,111722,111722,111722
19,111722,111722,111722
20,111722,111722,111722
