generation,best_fitness,average_fitness,optimal_solution
0,72457,23504,0
1,72457,33930.4,0
2,72702,40072.8,0
3,74677,43023,0
4,74677,44053.9,0
5,74677,45804.6,0
6,74677,47679.3,0
7,74677,48681.8,0
8,74677,50385.1,0
9,74677,50061.6,0
10,77364,51263,0
11,77364,54202.2,0
12,77364,56305.1,0
13,77364,56153,0
14,77364,59360.2,0
15,77364,62487.4,0
16,77364,63777,0
17,77364,64599.5,0
18,77364,67864.3,0
19,77364,71684.4,0
20,77364,74530.3,0
21,77364,74953.4,0
22,77364,75996.1,0
23,77364,76322.3,0
24,77364,76983.6,0
25,77364,77176,0
26,77364,77336.4,0
27,77364,77364,0
28,77364,77364,0
29,77364,77364,0
30,77364,77364,0
