generation,best_fitness,average_fitness,optimal_solution
0,-1,1084.38,0
1,32393,128.466,0
2,32393,419.298,0
3,32393,914.984,0
4,32393,3032.91,0
5,33206,5277.77,0
6,33390,7653.27,0
7,34421,9572.28,0
8,34895,13348.5,0
9,34895,15570.6,0
10,34895,18264.2,0
11,35159,23045.2,0
12,35349,27765.6,0
13,35762,29664.1,0
14,36557,31843.7,0
15,37452,33897.5,0
16,37646,34324,0
17,37916,35380.8,0
18,38136,36156.6,0
19,38136,36464.9,0
20,38469,36805.9,0
21,38469,36820.1,0
22,38469,37466.2,0
23,38469,38015.5,0
24,38469,38316.6,0
25,38469,38451.3,0
26,38469,38469,0
27,38469,38469,0
28,38469,38469,0
29,38469,38469,0
30,38469,38469,0
