generation,best_fitness,average_fitness,optimal_solution
0,32646,7974.76,36093
1,34306,12615.9,36093
2,34306,19490.9,36093
3,34306,23303.2,36093
4,34361,26452.3,36093
5,34561,28739.7,36093
6,35174,30247.7,36093
7,35174,31710.2,36093
8,35426,32086.6,36093
9,35848,32656.3,36093
10,35848,33111.4,36093
11,35848,33834.8,36093
12,35848,34386.8,36093
13,36093,34957.9,36093
14,36093,35183.1,36093
15,36093,35604.8,36093
16,36093,36046.6,36093
17,36093,36093,36093
18,36093,36093,36093
19,36093,36093,36093
20,36093,36093,36093
