generation,best_fitness,average_fitness,optimal_solution
0,17083,6565.44,0
1,18529,9507.25,0
2,18529,10294,0
3,18749,10915.9,0
4,18779,11208,0
5,18779,11772.4,0
6,18779,11994.3,0
7,18779,12203.6,0
8,18779,12551,0
9,18779,12961.3,0
10,18779,13133.6,0
11,19436,14073.9,0
12,19654,14634,0
13,19654,15306.5,0
14,19692,15870,0
15,20196,16686.6,0
16,20196,17202.2,0
17,20967,17122,0
18,20967,16890.4,0
19,20967,16732,0
20,20967,16511.4,0
21,20967,17097.8,0
22,20967,18757,0
23,20967,19806.6,0
24,20967,20237.6,0
25,20967,20593.8,0
26,20967,20755.5,0
27,20967,20874.2,0
28,20967,20916.1,0
29,20967,20956.3,0
30,20967,20967,0
