generation,best_fitness,average_fitness,optimal_solution
0,50243,39149.4,50243
1,50243,41382.9,50243
2,50243,42822.1,50243
3,50243,44295.7,50243
4,50243,45578.7,50243
5,50243,46682.4,50243
6,50243,47735.8,50243
7,50243,48657,50243
8,50243,49520.8,50243
9,50243,50034.1,50243
10,50243,50213.2,50243
11,50243,50243,50243
12,50243,50243,50243
13,50243,50243,50243
14,50243,50243,50243
15,50243,50243,50243
16,50243,50243,50243
17,50243,50243,50243
18,50243,50243,50243
19,50243,50243,50243
20,50243,50243,50243
