generation,best_fitness,average_fitness,optimal_solution
0,43147,32742.2,44426
1,44426,35196,44426
2,44426,37329.6,44426
3,44426,38866.1,44426
4,44426,40390.4,44426
5,44426,41511.6,44426
6,44426,42613.7,44426
7,44426,43308.5,44426
8,44426,43815,44426
9,44426,44122,44426
10,44426,44298,44426
11,44426,44418.7,44426
12,44426,44426,44426
13,44426,44426,44426
14,44426,44426,44426
15,44426,44426,44426
16,44426,44426,44426
17,44426,44426,44426
18,44426,44426,44426
19,44426,44426,44426
20,44426,44426,44426
