generation,best_fitness,average_fitness,optimal_solution
0,116,12.046,116
1,116,18.162,116
2,116,20.086,116
3,116,24.198,116
4,116,23.046,116
5,116,22.04,116
6,116,22.478,116
7,116,24.522,116
8,116,27.454,116
9,116,30.434,116
10,116,31.782,116
11,116,35.862,116
12,116,42.606,116
13,116,47.26,116
14,116,55.7,116
15,116,70.674,116
16,116,88.458,116
17,116,103.81,116
18,116,110.384,116
19,116,114.362,116
20,116,115.064,116
21,116,115.532,116
22,116,115.298,116
23,116,115.766,116
24,116,115.766,116
25,116,115.766,116
26,116,116,116
27,116,116,116
28,116,116,116
29,116,116,116
30,116,116,116
