generation,best_fitness,average_fitness,optimal_solution
0,119,8.72,119
1,119,10.772,119
2,119,11.678,119
3,119,16.52,119
4,119,16.244,119
5,119,19.514,119
6,119,24.506,119
7,119,27.038,119
8,119,32.822,119
9,119,34.13,119
10,119,38.93,119
11,119,53.708,119
12,119,73.394,119
13,119,94.28,119
14,119,108.344,119
15,119,114.998,119
16,119,117.56,119
17,119,118.52,119
18,119,118.76,119
19,119,118.52,119
20,119,118.76,119
21,119,119,119
22,119,119,119
23,119,119,119
24,119,119,119
25,119,119,119
26,119,119,119
27,119,119,119
28,119,119,119
29,119,119,119
30,119,119,119
