generation,best_fitness,average_fitness,optimal_solution
0,31677,3614.6,0
1,31677,6486.85,0
2,32514,10202.1,0
3,32514,13383.7,0
4,32774,16708.4,0
5,32774,20094.5,0
6,32837,23586.4,0
7,33747,26288.6,0
8,34003,28051.7,0
9,34003,28528.1,0
10,34774,29658,0
11,34774,30667.5,0
12,35037,32251.7,0
13,35225,32457.9,0
14,35225,33590.7,0
15,35225,33640.2,0
16,35225,34268.8,0
17,35225,34384.9,0
18,35225,34832.2,0
19,35225,34934.6,0
20,35225,35135.5,0
21,35225,35219.2,0
22,35225,35225,0
23,35225,35225,0
24,35225,35225,0
25,35225,35225,0
26,35225,35225,0
27,35225,35225,0
28,35225,35225,0
29,35225,35225,0
30,35225,35225,0
