generation,best_fitness,average_fitness,optimal_solution
0,58291,28264.5,64690
1,58452,29949.5,64690
2,58452,32982,64690
3,58452,36147.3,64690
4,58452,37904,64690
5,58452,40570.1,64690
6,64690,42935.2,64690
7,64690,44639.4,64690
8,64690,47773.8,64690
9,64690,49938.5,64690
10,64690,51211.1,64690
11,64690,55057.6,64690
12,64690,57320.3,64690
13,64690,61062.7,64690
14,64690,63998.4,64690
15,64690,64690,64690
16,64690,64690,64690
17,64690,64690,64690
18,64690,64690,64690
19,64690,64690,64690
20,64690,64690,64690
