generation,best_fitness,average_fitness,optimal_solution
0,22544,892.564,0
1,24290,1807.95,0
2,24290,2405.67,0
3,24683,2963.07,0
4,24852,3599.98,0
5,25390,3975.61,0
6,25390,3826.9,0
7,25452,4688.24,0
8,25801,5557.87,0
9,26390,7504.06,0
10,26390,9048.96,0
11,26390,12698.5,0
12,26390,16323.9,0
13,26390,19816.4,0
14,26617,22140.7,0
15,26784,23507.1,0
16,26989,24555.3,0
17,27112,25250.5,0
18,27112,25478.3,0
19,27112,25798.1,0
20,27112,26314.2,0
21,27112,26446.3,0
22,27112,26635.4,0
23,27112,26701.1,0
24,27112,26938.2,0
25,27112,27053.1,0
26,27112,27110.6,0
27,27112,27057.8,0
28,27112,26891.3,0
29,27112,26995.7,0
30,27112,27108.2,0
31,27112,27112,0
32,27112,27112,0
33,27112,27112,0
34,27112,27112,0
35,27112,27112,0
36,27112,27112,0
37,27112,27112,0
38,27112,27112,0
39,27112,27112,0
40,27112,27112,0
