generation,best_fitness,average_fitness,optimal_solution
0,2158,326.434,0
1,2245,734.754,0
2,2392,964.218,0
3,2392,1149.81,0
4,2392,1323.26,0
5,2392,1393.72,0
6,2411,1484.43,0
7,2532,1496.83,0
8,2536,1519.89,0
9,2536,1592.23,0
10,2536,1620.73,0
11,2536,1663.41,0
12,2536,1733.69,0
13,2536,1849.49,0
14,2615,1886.12,0
15,2615,1934.84,0
16,2615,2021.08,0
17,2680,2208.82,0
18,2680,2308.89,0
19,2680,2446.03,0
20,2680,2492.84,0
21,2680,2487.66,0
22,2680,2514.69,0
23,2680,2493.52,0
24,2680,2376.18,0
25,2680,2326.55,0
26,2680,2143.4,0
27,2680,2050.53,0
28,2680,2252.52,0
29,2680,2508.23,0
30,2680,2599.71,0
31,2680,2656.88,0
32,2680,2655.64,0
33,2680,2672.24,0
34,2680,2678.47,0
35,2680,2679.82,0
36,2680,2680,0
37,2680,2680,0
38,2680,2680,0
39,2680,2680,0
40,2680,2680,0
