generation,best_fitness,average_fitness,optimal_solution
0,58,7.282,58
1,58,9.496,58
2,58,9.506,58
3,58,10.472,58
4,58,13.338,58
5,58,13.272,58
6,58,13.864,58
7,58,13.08,58
8,58,13.014,58
9,58,13.138,58
10,58,12.726,58
11,58,15.256,58
12,58,17.91,58
13,58,19.662,58
14,58,23.33,58
15,58,27.562,58
16,58,35.328,58
17,58,46.144,58
18,58,51.008,58
19,58,55.556,58
20,58,56.938,58
21,58,57.57,58
22,58,57.882,58
23,58,58,58
24,58,58,58
25,58,58,58
26,58,58,58
27,58,58,58
28,58,58,58
29,58,58,58
30,58,58,58
