generation,best_fitness,average_fitness,optimal_solution
0,29635,1786.33,0
1,33030,4791.07,0
2,33030,8426.92,0
3,33350,12636.8,0
4,34257,16428.8,0
5,34349,19994,0
6,35551,22603.3,0
7,35551,24287.9,0
8,35551,25162.6,0
9,35551,26516.4,0
10,35629,28266.6,0
11,35629,29797.6,0
12,36083,31257.6,0
13,36395,33142.8,0
14,36453,34256,0
15,37096,34870.9,0
16,37096,35348.4,0
17,37125,36161.7,0
18,37229,36206.9,0
19,37368,36271.2,0
20,37368,36765.2,0
21,37368,36988.7,0
22,37368,37240.6,0
23,37368,37358,0
24,37368,37368,0
25,37368,37368,0
26,37368,37368,0
27,37368,37368,0
28,37368,37368,0
29,37368,37368,0
30,37368,37368,0
