generation,best_fitness,average_fitness,optimal_solution
0,-1,503.424,0
1,44510,258.646,0
2,44510,351.468,0
3,44510,1065.24,0
4,44510,1194.29,0
5,44510,1999.67,0
6,44510,3154.18,0
7,44510,3989.03,0
8,44568,4477.74,0
9,44568,5421.59,0
10,44636,5997.6,0
11,44636,7330.09,0
12,44636,10874,0
13,46316,14088.9,0
14,46316,17461,0
15,46316,21304.8,0
16,47034,26196.7,0
17,47034,29970.8,0
18,47034,32201.3,0
19,47034,35540.3,0
20,47451,38434.8,0
21,47451,40495.2,0
22,47478,42901,0
23,47956,44454.8,0
24,48032,45271.3,0
25,48258,46288.3,0
26,48258,47103.8,0
27,48258,47639,0
28,48258,47875.4,0
29,48258,48049.4,0
30,48258,48161.5,0
31,48258,48161.5,0
32,48258,48256.7,0
33,48258,48258,0
34,48258,48258,0
35,48258,48258,0
36,48258,48258,0
37,48258,48258,0
38,48258,48258,0
39,48258,48258,0
40,48258,48258,0
