generation,best_fitness,average_fitness,optimal_solution
0,-1,554.944,0
1,48441,190.36,0
2,48441,462.732,0
3,48609,824.884,0
4,48969,1652.71,0
5,48969,2101.89,0
6,48969,2363.92,0
7,49976,4078.89,0
8,49976,5794.39,0
9,50265,7386.14,0
10,51100,9741.67,0
11,51918,14400.6,0
12,51980,20026.9,0
13,52749,26510.2,0
14,52749,32987.3,0
15,52938,39032.9,0
16,53569,42642.5,0
17,53792,45174.6,0
18,54248,46681.6,0
19,54248,48157.4,0
20,54248,49752,0
21,54535,51727.7,0
22,54535,52150.3,0
23,54641,52783.4,0
24,54641,52489.4,0
25,54641,52918.7,0
26,54641,53298.9,0
27,54641,53919.8,0
28,54641,54260.6,0
29,54641,54408.1,0
30,54641,54629.6,0
31,54641,54641,0
32,54641,54641,0
33,54641,54641,0
34,54641,54641,0
35,54641,54641,0
36,54641,54641,0
37,54641,54641,0
38,54641,54641,0
39,54641,54641,0
40,54641,54641,0
