generation,best_fitness,average_fitness,optimal_solution
0,82,18.372,82
1,82,21.682,82
2,82,23.314,82
3,82,23.526,82
4,82,25.028,82
5,82,25.214,82
6,82,26.144,82
7,82,26.276,82
8,82,27.004,82
9,82,28.224,82
10,82,28.54,82
11,82,29.192,82
12,82,28.754,82
13,82,32.796,82
14,82,35.932,82
15,82,40.64,82
16,82,50.478,82
17,82,62.054,82
18,82,72.136,82
19,82,77.314,82
20,82,79.908,82
21,82,81.382,82
22,82,82,82
23,82,82,82
24,82,82,82
25,82,82,82
26,82,82,82
27,82,82,82
28,82,82,82
29,82,82,82
30,82,82,82
